# XHUP Flow high-robustness ZERO_REGRESSION word shortcuts.
# Source universe: data/words/wanxiang_base_words.tsv
# Selection: ZERO_REGRESSION / balanced / normalized 50:50 conservative
# Robustness gate: same-code stability >= 4/5 over 30 normalized sensitivity runs
# policy: zero-regression-high-v1
薄弱	boro	bro	IF
不如去	buruqu	brq	III
不让人	burhrf	brr	III
包容	bcrs	brs	IF
不认同	burfts	brt	III
不认真	burfvf	brv	III
比如我	biruwo	brw	III
不忍心	burfxb	brx	III
不容易	bursyi	bry	III
巴萨	basa	bsa	IF
八四八	basiba	bsb	III
不扫	busc	bsc	IF
白色	bdse	bse	IF
本森	bfsf	bsf	IF
不算高	busrgc	bsg	III
不算好	busrhc	bsh	III
不死	busi	bsi	IF
本赛季	bfsdji	bsj	III
比赛里	bisdli	bsl	III
不算难	busrnj	bsn	III
变速器	bmsuqi	bsq	III
不算	busr	bsr	IF
背诵	bwss	bss	IF
不算太	busrtd	bst	III
不算是	busrui	bsu	III
伴随着	bjsvve	bsv	III
变速箱	bmsuxl	bsx	III
把所有	basoyz	bsy	III
玻色子	bosezi	bsz	III
把它	bata	bta	IF
比特币	bitebi	btb	III
不同层	butscg	btc	III
不同的	butsde	btd	III
比特	bite	bte	IF
被推翻	bwtvfj	btf	III
并通过	bktsgo	btg	III
不太好	butdhc	bth	III
本体	bfti	bti	IF
不推荐	butvjm	btj	III
不停	butk	btk	IF
不提了	butile	btl	III
把他们	batamf	btm	III
不太能	butdng	btn	III
拜托	bdto	bto	IF
本帖	bftp	btp	IF
不同人	butsrf	btr	III
不同	buts	bts	IF
被淘汰	bwtctd	btt	III
本土	bftu	btu	IF
不同种	butsvs	btv	III
不太行	butdxk	btx	III
不同于	butsyu	bty	III
八头	batz	btz	IF
不变	bubm	bub	FI
不断	budr	bud	FI
不舍	buue	bue	IF
不好	buhc	buh	FI
部门	bumf	bum	FI
不是你	buuini	bun	III
不强	buql	buq	FI
被杀死	bwuasi	bus	III
部位	buww	buw	FI
爆炸	bcva	bva	IF
标准版	bnvybj	bvb	III
鲍照	bcvc	bvc	IF
不知道	buvidc	bvd	III
抱着	bcve	bve	IF
辩证法	bmvgfa	bvf	III
保证	bcvg	bvg	IF
保障	bcvh	bvh	IF
保证金	bcvgjb	bvj	III
被证明	bwvgmk	bvm	III
帮助你	bhvuni	bvn	III
捕捉	buvo	bvo	IF
把这篇	bavepm	bvp	III
不准确	buvyqt	bvq	III
班主任	bjvurf	bvr	III
比重	bivs	bvs	IF
帮助他	bhvuta	bvt	III
帮助	bhvu	bvu	IF
标志着	bnvive	bvv	III
别指望	bpviwh	bvw	III
把这些	bavexp	bvx	III
不至于	buviyu	bvy	III
步骤	buvz	bvz	IF
悲哀	bwai	bwa	FI
并完成	bkwjig	bwi	III
北宋	bwss	bws	FI
被他	bwta	bwt	FI
背着	bwve	bwv	FI
背影	bwyk	bwy	FI
不行啊	buxkaa	bxa	III
不信	buxb	bxb	IF
表现的	bnxmde	bxd	III
保险法	bcxmfa	bxf	III
不锈钢	buxqgh	bxg	III
不喜欢	buxihr	bxh	III
表现出	bnxmiu	bxi	III
保险金	bcxmjb	bxj	III
不行	buxk	bxk	IF
不想	buxl	bxl	IF
变现	bmxm	bxm	IF
报销	bcxn	bxn	IF
不写	buxp	bxp	IF
不下去	buxxqu	bxq	III
不信任	buxbrf	bxr	III
被笑死	bwxnsi	bxs	III
暴雪	bcxt	bxt	IF
必须	bixu	bxu	IF
别想着	bpxlve	bxv	III
表现为	bnxmww	bxw	III
不小心	buxnxb	bxx	III
不需要	buxuyc	bxy	III
必须在	bixuzd	bxz	III
拔牙	baya	bya	IF
不要把	buycba	byb	III
不要	buyc	byc	IF
不一定	buyidk	byd	III
毕业	biye	bye	IF
把衣服	bayifu	byf	III
不应该	buykgd	byg	III
毕业后	biyehz	byh	III
不易	buyi	byi	IF
表演	bnyj	byj	IF
不要看	buyckj	byk	III
毕业了	biyele	byl	III
不要买	buycmd	bym	III
不要拿	buycna	byn	III
不要怕	buycpa	byp	III
不要去	buycqu	byq	III
不用	buys	bys	IF
不要太	buyctd	byt	III
毕业生	biyeug	byu	III
不一致	buyivi	byv	III
被誉为	bwyuww	byw	III
不允许	buyyxu	byx	III
不一样	buyiyh	byy	III
不要在	buyczd	byz	III
不咋	buza	bza	IF
暴躁	bczc	bzc	IF
半泽	bjze	bze	IF
煲仔饭	bczdfj	bzf	III
暴增	bczg	bzg	IF
不在乎	buzdhu	bzh	III
鼻子	bizi	bzi	IF
把自己	baziji	bzj	III
不在了	buzdle	bzl	III
不怎么	buzfme	bzm	III
摆在那	bdzdna	bzn	III
不做	buzo	bzo	IF
部作品	buzopb	bzp	III
不自然	buzirj	bzr	III
白总	bdzs	bzs	IF
不赞同	buzjts	bzt	III
不足	buzu	bzu	IF
不尊重	buzyvs	bzv	III
不作为	buzoww	bzw	III
不自信	buzixb	bzx	III
不足以	buzuyi	bzy	III
擦边	cabm	cab	FI
擦擦	caca	cac	FI
擦掉	cadn	cad	FI
擦干	cagj	cag	FI
擦出	caiu	cai	FI
擦了	cale	cal	FI
惨案	cjan	can	IF
擦拭	caui	cau	FI
擦着	cave	cav	FI
擦洗	caxi	cax	FI
才罢	cdba	cba	IF
错不错	cobuco	cbc	III
此本	cibf	cbf	IF
挫败感	cobdgj	cbg	III
才不会	cdbuhv	cbh	III
粗鄙	cubi	cbi	IF
菜板	cdbj	cbj	IF
菜饼	cdbk	cbk	IF
侧边	cebm	cbm	IF
餐标	cjbn	cbn	IF
此波	cibo	cbo	IF
擦边球	cabmqq	cbq	III
次比赛	cibisd	cbs	III
从不	csbu	cbu	IF
踩背	cdbw	cbw	IF
错别字	cobpzi	cbz	III
草本	ccbf	ccb	FI
猜测	cdce	cce	IF
漕河	cche	cch	FI
草皮	ccpi	ccp	FI
草青	ccqk	ccq	FI
草人	ccrf	ccr	FI
匆匆	cscs	ccs	IF
菜餐厅	cdcjtk	cct	III
曹魏	ccww	ccw	FI
操心	ccxb	ccx	FI
草原	ccyr	ccy	FI
操作	cczo	ccz	FI
错的	code	cde	IF
财富	cdfu	cdf	FI
采购	cdgz	cdg	FI
才会	cdhv	cdh	FI
财产	cdij	cdi	FI
材料	cdln	cdl	FI
才能	cdng	cdn	FI
财务	cdwu	cdw	FI
才行	cdxk	cdx	FI
采用	cdys	cdy	FI
侧扁	cebm	ceb	FI
错愕	coee	cee	IF
从而更	csergg	ceg	III
策划	cehx	ceh	FI
侧击	ceji	cej	FI
测量	cell	cel	FI
侧面	cemm	cem	FI
测年	cenm	cen	FI
策骑	ceqi	ceq	FI
厕所	ceso	ces	FI
测图	cetu	cet	FI
测试	ceui	ceu	FI
从而为	cserww	cew	III
从而有	cseryz	cey	III
册子	cezi	cez	FI
才发	cdfa	cfa	IF
涔涔	cfcf	cfc	FI
此方法	cifhfa	cff	III
采访	cdfh	cfh	IF
糍饭	cifj	cfj	IF
采访了	cdfhle	cfl	III
财付通	cdfuts	cft	III
采访时	cdfhui	cfu	III
采访中	cdfhvs	cfv	III
次访问	cifhwf	cfw	III
才发现	cdfaxm	cfx	III
存放在	cyfhzd	cfz	III
层次	cgci	cgc	FI
错过的	cogode	cgd	III
词根	cigf	cgf	IF
才刚刚	cdghgh	cgg	III
彩钢	cdgh	cgh	IF
此过程	cigoig	cgi	III
曾经	cgjk	cgj	FI
错过了	cogole	cgl	III
层面	cgmm	cgm	FI
层内	cgnw	cgn	FI
错过	cogo	cgo	IF
餐馆	cjgr	cgr	IF
从公司	csgssi	cgs	III
草稿纸	ccgcvi	cgv	III
曾想	cgxl	cgx	FI
曾有	cgyz	cgy	FI
策划案	cehxan	cha	III
苍白	chbd	chb	FI
凑合	czhe	che	IF
从宏观	cshsgr	chg	III
慈航	cihh	chh	IF
才好吃	cdhcii	chi	III
催化剂	cvhxji	chj	III
仓库	chku	chk	FI
词汇量	cihvll	chl	III
从后面	cshzmm	chm	III
舱内	chnw	chn	FI
存货	cyho	cho	IF
彩虹屁	cdhspi	chp	III
苍穹	chqs	chq	FI
彩虹	cdhs	chs	IF
藏书	chuu	chu	FI
仓位	chww	chw	FI
才华	cdhx	chx	IF
才会有	cdhvyz	chy	III
此后	cihz	chz	IF
词汇	cihv	cih	FI
此处	ciiu	cii	FI
刺激	ciji	cij	FI
此类	cilw	cil	FI
次年	cinm	cin	FI
刺死	cisi	cis	FI
词条	citn	cit	FI
促进	cujb	cjb	IF
残存	cjcy	cjc	FI
参加过	cjjxgo	cjg	III
采集	cdji	cji	IF
参加	cjjx	cjj	FI
参考	cjkc	cjk	FI
才叫	cdjn	cjn	IF
草芥	ccjp	cjp	IF
残躯	cjqu	cjq	FI
残疾人	cjjirf	cjr	III
参照	cjvc	cjv	FI
参与	cjyu	cjy	FI
曾经在	cgjkzd	cjz	III
残酷的	cjkude	ckd	III
才肯	cdkf	ckf	IF
踩坑	cdkg	ckg	IF
参考价	cjkcjx	ckj	III
才开口	cdkdkz	ckk	III
仓库里	chkuli	ckl	III
才可能	cdkeng	ckn	III
存款	cykr	ckr	IF
操控	ccks	cks	IF
才开始	cdkdui	cku	III
惭愧	cjkv	ckv	IF
参考系	cjkcxi	ckx	III
才可以	cdkeyi	cky	III
村口	cykz	ckz	IF
从来不	csldbu	clb	III
从来都	cslddz	cld	III
错了	cole	cle	IF
次郎	cilh	clh	IF
村里	cyli	cli	IF
灿烂	cjlj	clj	IF
从零	cslk	clk	IF
从来没	csldmw	clm	III
菜料	cdln	cln	IF
村落	cylo	clo	IF
惨烈	cjlp	clp	IF
残留	cjlq	clq	IF
村里人	cylirf	clr	III
策略	celt	clt	IF
从历史	csliui	clu	III
材料中	cdlnvs	clv	III
踩雷	cdlw	clw	IF
层楼	cglz	clz	IF
策马	cema	cma	IF
才明白	cdmkbd	cmb	III
草帽	ccmc	cmc	IF
聪明的	csmkde	cmd	III
舱门	chmf	cmf	IF
从美国	csmwgo	cmg	III
匆忙	csmh	cmh	IF
糙米	ccmi	cmi	IF
聪明	csmk	cmk	IF
次买了	cimdle	cml	III
村民们	cymbmf	cmm	III
祠庙	cimn	cmn	IF
葱末	csmo	cmo	IF
从目前	csmuqm	cmq	III
聪明人	csmkrf	cmr	III
层面上	cgmmuh	cmu	III
草莓	ccmw	cmw	IF
从没想	csmwxl	cmx	III
从没有	csmwyz	cmy	III
参谋	cjmz	cmz	IF
才能把	cdngba	cnb	III
才能从	cdngcs	cnc	III
此乃	cind	cnd	IF
词呢	cine	cne	IF
才能够	cdnggz	cng	III
才能回	cdnghv	cnh	III
才能成	cdngig	cni	III
才能将	cdngjl	cnj	III
从哪里	csnali	cnl	III
此年	cinm	cnm	IF
菜鸟	cdnn	cnn	IF
才能去	cdngqu	cnq	III
才能让	cdngrh	cnr	III
菜农	cdns	cns	IF
才能提	cdngti	cnt	III
才能使	cdngui	cnu	III
次女	cinv	cnv	IF
才能玩	cdngwj	cnw	III
从哪些	csnaxp	cnx	III
才能有	cdngyz	cny	III
才能在	cdngzd	cnz	III
错点	codm	cod	FI
撮合	cohe	coh	FI
错开	cokd	cok	FI
错配	copw	cop	FI
错题	coti	cot	FI
挫折	cove	cov	FI
菜品	cdpb	cpb	IF
菜盆	cdpf	cpf	IF
擦屁股	capigu	cpg	III
脆皮	cvpi	cpi	IF
裁判	cdpj	cpj	IF
测评	cepk	cpk	IF
彩票	cdpn	cpn	IF
残破	cjpo	cpo	IF
菜谱	cdpu	cpu	IF
裁判员	cdpjyr	cpy	III
采取的	cdqude	cqd	III
瓷器	ciqi	cqi	IF
菜青	cdqk	cqk	IF
采取了	cdqule	cql	III
此前	ciqm	cqm	IF
从去年	csqunm	cqn	III
裁切	cdqp	cqp	IF
刺球	ciqq	cqq	IF
词嵌入	ciqmru	cqr	III
词穷	ciqs	cqs	IF
从其他	csqita	cqt	III
采取	cdqu	cqu	IF
从前有	csqmyz	cqy	III
脆弱的	cvrode	crd	III
篡改	crgd	crg	FI
才让	cdrh	crh	IF
次日	ciri	cri	IF
凑热闹	czrenc	crn	III
脆弱	cvro	cro	IF
窜起	crqi	crq	FI
从容	csrs	crs	IF
存入	cyru	cru	IF
篡位	crww	crw	FI
猝死	cusi	csi	IF
从句	csju	csj	FI
从来	csld	csl	FI
从你	csni	csn	FI
侧索	ceso	cso	IF
从前	csqm	csq	FI
葱丝	cssi	css	FI
从他	csta	cst	FI
从事	csui	csu	FI
从中	csvs	csv	FI
从业	csye	csy	FI
从早	cszc	csz	FI
从她	csta	cta	IF
此套	citc	ctc	IF
瓷胎	citd	ctd	IF
餐厅吃	cjtkii	cti	III
餐厅	cjtk	ctk	IF
餐厅了	cjtkle	ctl	III
磁条	citn	ctn	IF
蹉跎	coto	cto	IF
磁铁	citp	ctp	IF
刺痛	cits	cts	IF
辞退	citv	ctv	IF
草屯	ccty	cty	IF
从头	cstz	ctz	IF
刺杀	ciua	cua	IF
粗暴	cubc	cub	FI
侧身	ceuf	cuf	IF
曾说过	cguogo	cug	III
村上	cyuh	cuh	IF
草率	ccuk	cuk	IF
测试了	ceuile	cul	III
才是你	cduini	cun	III
曾说	cguo	cuo	IF
粗俗	cusu	cus	FI
粗体	cuti	cut	FI
参数	cjuu	cuu	IF
残渣	cjva	cva	IF
财政	cdvg	cvg	IF
摧毁	cvhv	cvh	FI
材质	cdvi	cvi	IF
次战	civj	cvj	IF
从这里	csveli	cvl	III
翠屏	cvpk	cvp	FI
萃取	cvqu	cvq	FI
从整体	csvgti	cvt	III
才真正	cdvfvg	cvv	III
侧重于	cevsyu	cvy	III
磁州	civz	cvz	IF
彩瓦	cdwa	cwa	IF
财务部	cdwubu	cwb	III
慈文	ciwf	cwf	IF
存亡	cywh	cwh	IF
村晚	cywj	cwj	IF
错误率	cowulv	cwl	III
从外面	cswdmm	cwm	III
从我	cswo	cwo	IF
